poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central
588,Highlands Coffee,10.8008777,106.6576552,Food_Dining,cafe,Chill,99445,3.89,78,0.278,07:00,23:00,"afternoon,evening",False
589,Health Farm -Vegetarian Restaurant,10.7667621,106.6940696,Food_Dining,restaurant,Chill,285753,3.76,70,0.661,07:00,23:00,"afternoon,evening",True
590,Quán Pub Universal,10.7666964,106.6919464,Food_Dining,bar,Party,228038,4.56,24,0.695,18:00,02:00,night,True
591,Lẩu Mắm Bà Dú,10.7927688,106.6913594,Food_Dining,restaurant:vietnamese,Chill,241498,3.75,120,0.32,07:00,23:00,"afternoon,evening",False
592,Mon Hue,10.7777416,106.6913624,Food_Dining,restaurant:vietnamese,Chill,263526,4.37,62,0.676,07:00,23:00,"afternoon,evening",True
593,Champa Quan Laos Grilled Chicken,10.7918888,106.7049229,Food_Dining,restaurant:lao,Chill,217655,4.26,82,0.312,07:00,23:00,"afternoon,evening",False
594,Bún Mắm Vy,10.7591873,106.6741732,Food_Dining,restaurant:regional,Chill,241968,3.81,94,0.262,07:00,23:00,"afternoon,evening",False
595,Cà Phê Sài Gòn Xưa Bà Pèo,10.8005802,106.6504619,Food_Dining,cafe,Chill,78010,3.84,66,0.406,07:00,23:00,"afternoon,evening",False
596,Nhà Hàng Đùi Cừu Thuận Tuấn,10.7923047,106.7015974,Food_Dining,restaurant,Chill,189529,3.99,100,0.543,07:00,23:00,"afternoon,evening",False
597,Quán Nướng Bơ,10.7608066,106.7046253,Food_Dining,restaurant:vietnamese,Chill,290259,3.91,93,0.778,07:00,23:00,"afternoon,evening",True
598,Nhà Hàng Cơm Nhà Homemade Meals,10.7758733,106.7034298,Food_Dining,restaurant,Chill,289233,4.14,66,0.605,07:00,23:00,"afternoon,evening",True
599,Cà Phê Nest By AIA,10.7715546,106.7042965,Food_Dining,cafe,Chill,78448,3.98,43,0.784,07:00,23:00,"afternoon,evening",True
600,POI_4583470690,10.7699236,106.6925181,Shopping_Commerce,shop:supermarket,Local,101925,3.59,98,0.634,06:00,22:00,"morning,afternoon,evening",True
601,Nhà Hàng Nam Giao,10.7746281,106.6982991,Food_Dining,restaurant:regional,Chill,261224,4.13,85,0.742,07:00,23:00,"afternoon,evening",True
602,Cà Phê Betta Fish,10.7651367,106.6993512,Food_Dining,cafe,Chill,63472,4.46,83,0.627,07:00,23:00,"afternoon,evening",True
603,Nhà Hàng Cá Biển & Ốc Biển,10.7750895,106.6880279,Food_Dining,bar,Party,369420,3.56,51,0.547,18:00,02:00,night,False
604,Phở Hai Hói,10.8142615,106.6689747,Food_Dining,restaurant:beef_bowl;breakfast,Chill,262092,3.92,62,0.355,07:00,23:00,"afternoon,evening",False
605,The Road Trip,10.7547,106.6600829,Food_Dining,cafe,Chill,54337,4.55,88,0.291,07:00,23:00,"afternoon,evening",False
606,Amitaba Cafe - Ẩm Thực Chay,10.7650602,106.6975009,Food_Dining,restaurant:vietnamese,Chill,320730,4.49,82,0.632,07:00,23:00,"afternoon,evening",True
607,Cà Phê Royal Tea House,10.7813628,106.6970135,Food_Dining,cafe,Chill,74495,4.66,77,0.471,07:00,23:00,"afternoon,evening",False
608,Nhà Hàng Tokyo Deli,10.7734735,106.7053749,Food_Dining,restaurant,Chill,215769,4.25,66,0.777,07:00,23:00,"afternoon,evening",True
609,Mì Quảng Rau Sạch,10.7820698,106.6988275,Food_Dining,restaurant,Chill,341235,4.57,105,0.485,07:00,23:00,"afternoon,evening",False
610,The Pizza Company,10.7674139,106.6956438,Food_Dining,fast_food,Local,77456,3.72,89,0.729,06:00,22:00,"morning,afternoon,evening",True
611,Lộ Thiên Quán,10.8120727,106.6904117,Food_Dining,restaurant,Chill,324308,4.21,103,0.407,07:00,23:00,"afternoon,evening",False
612,Quán Bún Đậu Nhà Tôi,10.7603231,106.6689315,Food_Dining,restaurant:vietnamese,Chill,333517,4.5,68,0.344,07:00,23:00,"afternoon,evening",False
613,Trung Tâm Mua Sắm Russian,10.7617399,106.6950862,Shopping_Commerce,shop:mall,Family,232221,4.2,82,0.789,09:00,21:30,"morning,afternoon",True
614,Nhà hàng Cố Đô,10.7589694,106.6784957,Food_Dining,restaurant,Chill,332299,4.74,104,0.34,07:00,23:00,"afternoon,evening",False
615,Samsung,10.7785517,106.6996214,Shopping_Commerce,shop:electronics,Local,75025,4.33,58,0.674,06:00,22:00,"morning,afternoon,evening",True
616,Nhà Hàng Thanh Mai,10.7715838,106.6965092,Food_Dining,restaurant:vietnamese,Chill,241887,3.54,101,0.556,07:00,23:00,"afternoon,evening",True
617,Shin Coffee,10.7745646,106.7053421,Food_Dining,cafe,Chill,44160,4.03,68,0.756,07:00,23:00,"afternoon,evening",True
618,Thai Express,10.7831717,106.6964914,Food_Dining,fast_food,Local,66742,4.34,80,0.489,06:00,22:00,"morning,afternoon,evening",False
619,Phở Kim,10.7745642,106.6868565,Food_Dining,restaurant,Chill,343942,4.72,95,0.525,07:00,23:00,"afternoon,evening",False
620,Ngon Sushi,10.7732771,106.7053857,Food_Dining,restaurant,Chill,225249,4.18,115,0.596,07:00,23:00,"afternoon,evening",True
621,POI_4611060490,10.7662905,106.6913686,Culture_History,attraction,Local,198541,4.59,27,0.945,06:00,22:00,"morning,afternoon,evening",True
622,POI_4611075890,10.7737987,106.7002497,Culture_History,attraction,Local,34011,4.54,40,0.759,06:00,22:00,"morning,afternoon,evening",True
623,Cà Phê 6k,10.766888,106.69237,Food_Dining,cafe,Chill,107447,3.93,67,0.71,07:00,23:00,"afternoon,evening",True
624,Quán Bar Piu Piu,10.7773123,106.7041552,Food_Dining,bar,Party,344732,4.15,90,0.567,18:00,02:00,night,True
625,Kampung Pandan Restaurant,10.7745863,106.6964796,Food_Dining,restaurant:malaysian,Chill,378635,4.03,75,0.676,07:00,23:00,"afternoon,evening",True
626,Nhà Hàng Salima Halal,10.7720393,106.6973647,Food_Dining,restaurant,Chill,276057,3.52,75,0.593,07:00,23:00,"afternoon,evening",True
627,Cowboy Jack's,10.7783476,106.6917075,Food_Dining,restaurant,Chill,289581,3.92,104,0.695,07:00,23:00,"afternoon,evening",True
628,Sen,10.7683111,106.6950326,Food_Dining,restaurant:vietnamese,Chill,272559,4.58,96,0.62,07:00,23:00,"afternoon,evening",True
629,Air 360 Sky Lounge,10.7689199,106.6972018,Food_Dining,bar,Party,157998,4.61,51,0.783,18:00,02:00,night,True
630,Nhà Hàng Út Cà Mau,10.7844093,106.6919069,Food_Dining,restaurant:vietnamese,Chill,175570,4.49,80,0.353,07:00,23:00,"afternoon,evening",False
631,Nhà Hàng Nhật Phương,10.7901736,106.6863392,Food_Dining,restaurant:american;asian;vietnamese,Chill,229061,3.72,105,0.537,07:00,23:00,"afternoon,evening",False
632,Cà Phê Maison Marou French,10.7695926,106.6978674,Food_Dining,cafe,Chill,108500,3.95,38,0.768,07:00,23:00,"afternoon,evening",True
633,Nhà Hàng Ly Clu,10.7806711,106.6933297,Food_Dining,restaurant:western;vietnamese;fusion,Chill,253460,3.63,95,0.543,07:00,23:00,"afternoon,evening",False
634,POI_4634836990,10.7628914,106.662584,Shopping_Commerce,shop:clothes,Local,120678,3.66,69,0.487,06:00,22:00,"morning,afternoon,evening",False
635,Nhà Hàng Non La Guys,10.7682032,106.694152,Food_Dining,restaurant:asian;mexican;korean;local,Chill,323691,3.61,89,0.599,07:00,23:00,"afternoon,evening",True
636,TNT BBQ,10.7723192,106.6942003,Food_Dining,restaurant:american,Chill,240609,4.07,94,0.705,07:00,23:00,"afternoon,evening",True
637,Bánh Gạo Hàn Quốc & Đồ Uống,10.7636383,106.695587,Food_Dining,fast_food,Local,52009,4.29,53,0.771,06:00,22:00,"morning,afternoon,evening",True
638,POI_4643537291,10.7654481,106.6899389,Food_Dining,restaurant,Chill,304315,4.75,84,0.369,07:00,23:00,"afternoon,evening",False
639,Nhà Hàng Bún Chả Phố Cổ,10.7990306,106.6863857,Food_Dining,restaurant,Chill,348739,4.25,82,0.277,07:00,23:00,"afternoon,evening",False
640,Nhà Hàng Royal Saigon,10.7658624,106.6909327,Food_Dining,restaurant:vietnamese;buncha;pho;healthyfood,Chill,344226,3.62,75,0.781,07:00,23:00,"afternoon,evening",True
641,Ngoc Chau Garden,10.7731074,106.7033904,Food_Dining,restaurant,Chill,312398,4.75,69,0.848,07:00,23:00,"afternoon,evening",True
642,Bún Chả 145,10.7663719,106.6917488,Food_Dining,restaurant,Chill,260879,4.04,107,0.588,07:00,23:00,"afternoon,evening",True
643,Relish & Sons,10.7763809,106.7050246,Food_Dining,restaurant:burger,Chill,329737,4.78,66,0.588,07:00,23:00,"afternoon,evening",True
644,Cháo Tám Hói,10.755777,106.6780371,Food_Dining,restaurant:asian,Chill,243753,3.92,115,0.267,07:00,23:00,"afternoon,evening",False
645,Auchan,10.7615152,106.6796484,Shopping_Commerce,shop:supermarket,Local,60743,4.45,105,0.456,06:00,22:00,"morning,afternoon,evening",False
646,Mountain Retreat,10.7744459,106.7006746,Food_Dining,restaurant:vietnamese,Chill,233487,3.75,85,0.808,07:00,23:00,"afternoon,evening",True
647,Cà Phê Yamamoto Mattcha,10.7663744,106.6937208,Food_Dining,cafe,Chill,47282,4.22,69,0.85,07:00,23:00,"afternoon,evening",True
648,The smoke house,10.7889354,106.7156925,Food_Dining,restaurant,Chill,380578,4.58,100,0.397,07:00,23:00,"afternoon,evening",False
649,POI_4670564291,10.7822881,106.7054695,Food_Dining,restaurant,Chill,200640,4.66,108,0.484,07:00,23:00,"afternoon,evening",False
650,sushiko,10.7624446,106.7016365,Food_Dining,restaurant,Chill,159419,4.73,69,0.702,07:00,23:00,"afternoon,evening",True
651,ENO,10.7769152,106.6667978,Food_Dining,restaurant,Chill,323628,3.82,106,0.407,07:00,23:00,"afternoon,evening",False
652,Cà Phê [a],10.790421,106.69669,Food_Dining,cafe,Chill,46821,4.25,31,0.356,07:00,23:00,"afternoon,evening",False
653,Nhà Hàng Út Cà Mau,10.7618187,106.6808856,Food_Dining,restaurant:vietnamese,Chill,185268,4.25,87,0.432,07:00,23:00,"afternoon,evening",False
654,Ngoc tho,10.7685883,106.6942085,Food_Dining,restaurant:vietnamese,Chill,185085,3.61,65,0.651,07:00,23:00,"afternoon,evening",True
655,La Rotonde,10.7702399,106.70391,Food_Dining,cafe,Chill,61702,4.69,59,0.714,07:00,23:00,"afternoon,evening",True
656,QUÁN BỤI - Original,10.7814816,106.7059109,Food_Dining,restaurant:vietnamese,Chill,202694,3.85,61,0.39,07:00,23:00,"afternoon,evening",False
657,Cà Phê 27,10.775562,106.6886975,Food_Dining,cafe,Chill,68465,3.74,82,0.368,07:00,23:00,"afternoon,evening",False
658,POI_4682668010,10.7993153,106.7385877,Shopping_Commerce,shop:supermarket,Local,67676,4.5,54,0.373,06:00,22:00,"morning,afternoon,evening",False
659,Quán Bar Winking Seal Bia,10.7690299,106.69696,Food_Dining,bar,Party,219507,3.6,74,0.577,18:00,02:00,night,True
660,Sumo BBQ,10.7706899,106.6812507,Food_Dining,restaurant,Chill,365012,4.43,80,0.493,07:00,23:00,"afternoon,evening",False
661,Nhà Hàng Saigon Night,10.7753264,106.6975453,Food_Dining,restaurant:vietnamese,Chill,365775,4.03,115,0.829,07:00,23:00,"afternoon,evening",True
662,East West Brewing Company,10.7730562,106.6959047,Food_Dining,bar,Party,162215,3.67,47,0.789,18:00,02:00,night,True
663,Cà Phê Cafio,10.7684996,106.6968797,Food_Dining,cafe,Chill,74468,4.66,74,0.657,07:00,23:00,"afternoon,evening",True
664,Nhà Hàng Busan,10.7942779,106.6958784,Food_Dining,restaurant:korean,Chill,186171,4.26,106,0.353,07:00,23:00,"afternoon,evening",False
665,Cà Phê Yên,10.7757455,106.6862278,Food_Dining,cafe,Chill,110657,4.06,43,0.467,07:00,23:00,"afternoon,evening",False
666,Tiệm Hủ Tiếu Nhân Quán,10.7586548,106.7008465,Food_Dining,restaurant,Chill,385655,4.17,82,0.373,07:00,23:00,"afternoon,evening",False
667,Cà Phê Fanny,10.769282,106.6962621,Food_Dining,cafe,Chill,63873,4.12,85,0.587,07:00,23:00,"afternoon,evening",True
668,roof top bar,10.772583,106.7025006,Food_Dining,bar,Party,260912,4.78,83,0.763,18:00,02:00,night,True
669,East West Brewing Co.,10.7730654,106.6959165,Food_Dining,bar,Party,327128,3.78,30,0.574,18:00,02:00,night,True
670,Huong Viet Restaurant,10.7671859,106.6935902,Food_Dining,restaurant:vietnamese;local;western;mexican,Chill,281488,3.75,67,0.662,07:00,23:00,"afternoon,evening",True
671,Cục Gạch Quán,10.7929997,106.6889296,Food_Dining,restaurant,Chill,243258,3.95,94,0.328,07:00,23:00,"afternoon,evening",False
672,kickzsspot,10.7786259,106.6664796,Shopping_Commerce,shop:clothes,Local,131286,4.17,35,0.41,06:00,22:00,"morning,afternoon,evening",False
673,Quán Ăn Gia Đình,10.7783736,106.6865896,Food_Dining,restaurant,Chill,337968,3.7,70,0.43,07:00,23:00,"afternoon,evening",False
674,Nhà Hàng Veggi,10.7682015,106.69456,Food_Dining,restaurant:vietnamese,Chill,344836,4.6,103,0.59,07:00,23:00,"afternoon,evening",True
675,Cafe Mai,10.7653372,106.6952758,Food_Dining,cafe,Chill,88373,3.71,30,0.714,07:00,23:00,"afternoon,evening",True
676,Cà Phê La Maison,10.7920945,106.6810142,Food_Dining,cafe,Chill,47019,4.54,45,0.52,07:00,23:00,"afternoon,evening",False
677,American Secondhand Shops,10.7692963,106.6979213,Shopping_Commerce,shop:clothes,Local,175279,4.79,80,0.556,06:00,22:00,"morning,afternoon,evening",True
678,Sainte Coffee,10.7690558,106.6968165,Food_Dining,cafe,Chill,44205,4.3,74,0.735,07:00,23:00,"afternoon,evening",True
679,Nhà Hàng Stake House,10.7678723,106.6978604,Food_Dining,restaurant,Chill,324854,3.86,82,0.682,07:00,23:00,"afternoon,evening",True
680,គុយទាវ Hong Phat,10.7714656,106.6833353,Culture_History,attraction,Local,95524,4.36,53,0.565,06:00,22:00,"morning,afternoon,evening",False
681,Cuba la Casa del Mojito,10.7772788,106.6993973,Food_Dining,bar,Party,188488,4.41,84,0.681,18:00,02:00,night,True
682,Cà Phê Milestone,10.7639372,106.6929265,Food_Dining,restaurant:vietnamese,Chill,159975,4.58,100,0.695,07:00,23:00,"afternoon,evening",True
683,Phở Bác Hai,10.764493,106.6942283,Food_Dining,restaurant:vietnamese,Chill,308306,3.6,81,0.721,07:00,23:00,"afternoon,evening",True
684,Rogue Saigon Craft Beer,10.7694396,106.7030063,Food_Dining,bar,Party,288985,3.51,62,0.637,18:00,02:00,night,True
685,The Coffee House,10.8045445,106.6918153,Food_Dining,cafe,Chill,108383,3.64,50,0.306,07:00,23:00,"afternoon,evening",False
686,Nhà Hàng The Adora Luxury,10.8001215,106.6734404,Food_Dining,restaurant,Chill,298255,4.29,107,0.441,07:00,23:00,"afternoon,evening",False
687,Kingdom Beer Club,10.7955684,106.666838,Food_Dining,bar,Party,256062,3.57,29,0.52,18:00,02:00,night,False
688,Nhà Hàng Mùa Vàng,10.7776498,106.661955,Food_Dining,restaurant,Chill,246074,3.67,114,0.289,07:00,23:00,"afternoon,evening",False
689,Nhà Hàng The Deck Sài Gòn,10.807271,106.74459,Food_Dining,restaurant:fine_dining;international;vietnamese;asian,Chill,1948946,4.22,115,0.329,07:00,23:00,"afternoon,evening",False
690,Hindu Temple,10.7728028,106.6956161,Culture_History,attraction,Local,111933,3.77,89,0.928,06:00,22:00,"morning,afternoon,evening",True
691,Street Market with Pho,10.7720792,106.6976304,Culture_History,attraction,Local,44999,4.44,47,0.985,06:00,22:00,"morning,afternoon,evening",True
692,POI_4761589421,10.7787537,106.6934736,Food_Dining,restaurant,Chill,171448,4.32,93,0.705,07:00,23:00,"afternoon,evening",True
693,Cửa hàng Pizza Esspy,10.7658354,106.6898055,Food_Dining,restaurant,Chill,286790,4.31,106,0.376,07:00,23:00,"afternoon,evening",False
694,Cool Spot BBQ,10.7660756,106.6973363,Food_Dining,restaurant,Chill,370084,3.69,104,0.723,07:00,23:00,"afternoon,evening",True
695,Lotte Cinema,10.7643849,106.6823682,Entertainment_Leisure,cinema,Family,183142,3.52,120,0.271,09:00,21:30,"morning,afternoon",False
696,Cà Phê 116,10.8079116,106.6616523,Food_Dining,cafe,Chill,103524,4.45,77,0.376,07:00,23:00,"afternoon,evening",False
697,Cà Phê 55 Đặng Văn Ngữ,10.7933593,106.6687077,Food_Dining,cafe,Chill,60885,3.65,32,0.497,07:00,23:00,"afternoon,evening",False
698,Trà Sữa Bò Mập,10.7888074,106.6879075,Food_Dining,cafe,Chill,48815,4.25,35,0.403,07:00,23:00,"afternoon,evening",False
699,Nhà Hàng Vietheritage,10.7781095,106.6907907,Food_Dining,restaurant,Chill,176461,4.39,60,0.58,07:00,23:00,"afternoon,evening",True
700,Cà Phê Gió Bấc,10.8018269,106.6693083,Food_Dining,cafe,Chill,66283,3.65,83,0.505,07:00,23:00,"afternoon,evening",False
701,Bún Chả Hà Nội Vân An,10.8132471,106.6677124,Food_Dining,restaurant,Chill,337044,4.17,87,0.473,07:00,23:00,"afternoon,evening",False
702,Nhà Hàng Five Oysters,10.7659253,106.6909232,Food_Dining,restaurant,Chill,257695,4.13,68,0.637,07:00,23:00,"afternoon,evening",True
703,Cà Phê StoryM,10.7939098,106.6895222,Food_Dining,cafe,Chill,76528,3.79,58,0.488,07:00,23:00,"afternoon,evening",False
704,Spice Bistro,10.776551,106.7061287,Food_Dining,restaurant,Chill,371758,4.48,94,0.71,07:00,23:00,"afternoon,evening",True
705,Loft Café,10.7776417,106.6989508,Food_Dining,cafe,Chill,46363,4.48,84,0.662,07:00,23:00,"afternoon,evening",True
706,Vietnam Coffee Republic,10.7795226,106.7046835,Food_Dining,cafe,Chill,104701,3.64,64,0.713,07:00,23:00,"afternoon,evening",True
707,Nhà Hàng Ấn Độ Natraj,10.7713086,106.6898605,Food_Dining,restaurant:indian,Chill,278335,3.87,111,0.292,07:00,23:00,"afternoon,evening",False
708,E-Paso Coffee,10.7727598,106.7017634,Food_Dining,cafe,Chill,100162,4.71,82,0.687,07:00,23:00,"afternoon,evening",True
709,Trung Tâm Thương Mại Sense Market,10.7692667,106.6933366,Shopping_Commerce,shop:supermarket,Local,83118,3.78,83,0.668,06:00,22:00,"morning,afternoon,evening",True
710,Banh Canh Cua Tran,10.7949869,106.6907958,Food_Dining,fast_food,Local,98200,4.49,62,0.486,06:00,22:00,"morning,afternoon,evening",False
711,Cửa Hàng Bánh Mì 37,10.7707164,106.6926468,Food_Dining,fast_food,Local,88002,4.77,86,0.558,06:00,22:00,"morning,afternoon,evening",True
712,Quan Oc A Soi,10.7748486,106.683388,Food_Dining,fast_food,Local,75034,3.75,50,0.461,06:00,22:00,"morning,afternoon,evening",False
713,Bún riêu Nguyễn Cảnh Chân,10.7580032,106.6888134,Food_Dining,fast_food,Local,73615,4.09,90,0.433,06:00,22:00,"morning,afternoon,evening",False
714,Rogue Saigon,10.7694623,106.7029544,Food_Dining,bar,Party,361518,3.73,21,0.807,18:00,02:00,night,True
715,Cà Phê G,10.7998946,106.6525444,Food_Dining,cafe,Chill,60699,4.22,72,0.536,07:00,23:00,"afternoon,evening",False
716,Cà Phê Cy Cy,10.7869702,106.6922405,Food_Dining,cafe,Chill,87462,4.28,40,0.526,07:00,23:00,"afternoon,evening",False
717,Nhà Hàng Việt Chay,10.7901879,106.6841344,Food_Dining,restaurant:vietnamese,Chill,164582,4.1,110,0.427,07:00,23:00,"afternoon,evening",False
718,Cà Phê Teaspoon,10.7793691,106.702413,Food_Dining,cafe,Chill,104713,3.51,53,0.774,07:00,23:00,"afternoon,evening",True
719,Phở Chay Nhu,10.7869978,106.6922059,Food_Dining,restaurant:vietnamese,Chill,377103,4.71,67,0.431,07:00,23:00,"afternoon,evening",False
720,POI_4817287122,10.7603474,106.6896858,Food_Dining,restaurant,Chill,346412,3.54,74,0.418,07:00,23:00,"afternoon,evening",False
721,Cà Phê Nấm Linh Chi,10.7917412,106.6829269,Food_Dining,cafe,Chill,75919,3.86,48,0.279,07:00,23:00,"afternoon,evening",False
722,The Bamboo,10.796463,106.7037586,Food_Dining,cafe,Chill,112600,4.29,86,0.274,07:00,23:00,"afternoon,evening",False
723,Nhà Hàng Quán Bar Góc Phố,10.7674775,106.6940604,Food_Dining,bar,Party,297978,3.81,41,0.565,18:00,02:00,night,True
724,Cà Phê Oto,10.7861339,106.6845894,Food_Dining,cafe,Chill,119761,4.76,68,0.254,07:00,23:00,"afternoon,evening",False
725,Quán Cà Phê Vừng Ơi Mở Ra,10.7808812,106.6901913,Food_Dining,cafe,Chill,86971,3.98,74,0.434,07:00,23:00,"afternoon,evening",False
726,Cafe De Nam - C4 Cafe,10.778591,106.6862712,Food_Dining,cafe,Chill,64690,4.6,85,0.417,07:00,23:00,"afternoon,evening",False
727,Cà Phê Ban Mê,10.7861288,106.6715369,Food_Dining,cafe,Chill,52252,4.44,51,0.415,07:00,23:00,"afternoon,evening",False
728,BAN MÊ,10.7846772,106.6749402,Food_Dining,cafe,Chill,55583,3.71,90,0.279,07:00,23:00,"afternoon,evening",False
729,Quán Cà Phê Ban Mê,10.7811188,106.6705337,Food_Dining,cafe,Chill,44062,4.79,75,0.255,07:00,23:00,"afternoon,evening",False
730,Lẩu Mắm 140,10.797736,106.6781763,Food_Dining,restaurant,Chill,303882,3.67,85,0.424,07:00,23:00,"afternoon,evening",False
731,Bánh Canh Trảng Bàng Cô Ba,10.7963491,106.6859114,Food_Dining,restaurant:fine_dining;breakfast;deli;diner;asian,Chill,1476213,3.56,108,0.422,07:00,23:00,"afternoon,evening",False
732,POI_4837641494,10.7752114,106.6691947,Food_Dining,cafe,Chill,64496,4.24,36,0.524,07:00,23:00,"afternoon,evening",False
733,Elephants Statue,10.7902787,106.6994063,Culture_History,attraction,Local,38238,3.87,51,0.632,06:00,22:00,"morning,afternoon,evening",False
734,Rạp Phim CGV CT Plaza,10.813077,106.6656455,Entertainment_Leisure,cinema,Family,148786,4.61,120,0.477,09:00,21:30,"morning,afternoon",False
735,Homefood Market und Bistro,10.7720623,106.7020827,Food_Dining,cafe,Chill,48931,3.79,59,0.802,07:00,23:00,"afternoon,evening",True
736,Pho Phu Vuong,10.7683485,106.6986878,Food_Dining,restaurant,Chill,167853,3.9,66,0.584,07:00,23:00,"afternoon,evening",True
